*ContactName,EmailAddress,POAddressLine1,POAddressLine2,POAddressLine3,POAddressLine4,POCity,PORegion,POPostalCode,POCountry,*InvoiceNumber,Reference,*InvoiceDate,*DueDate,Total,InventoryItemCode,*Description,*Quantity,*UnitAmount,Discount,*AccountCode,*TaxType,TaxAmount,TrackingName1,TrackingOption1,TrackingName2,TrackingOption2,Currency,BrandingTheme
Individual Sales,"","","","","","","","","",c07052016,Daily Sales,07/05/2016,07/05/2016,"","",Cash,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p07052016,Daily Sales,07/05/2016,07/05/2016,"","",Card,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b07052016,Daily Sales,07/05/2016,07/05/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c06052016,Daily Sales,06/05/2016,06/05/2016,"","",Cash,1,344.8,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p06052016,Daily Sales,06/05/2016,06/05/2016,"","",Card,1,68.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b06052016,Daily Sales,06/05/2016,06/05/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c05052016,Daily Sales,05/05/2016,05/05/2016,"","",Cash,1,110.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p05052016,Daily Sales,05/05/2016,05/05/2016,"","",Card,1,98.8,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b05052016,Daily Sales,05/05/2016,05/05/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c04052016,Daily Sales,04/05/2016,04/05/2016,"","",Cash,1,121.7,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p04052016,Daily Sales,04/05/2016,04/05/2016,"","",Card,1,170.6,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b04052016,Daily Sales,04/05/2016,04/05/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c03052016,Daily Sales,03/05/2016,03/05/2016,"","",Cash,1,22.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p03052016,Daily Sales,03/05/2016,03/05/2016,"","",Card,1,112.9,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b03052016,Daily Sales,03/05/2016,03/05/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c02052016,Daily Sales,02/05/2016,02/05/2016,"","",Cash,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p02052016,Daily Sales,02/05/2016,02/05/2016,"","",Card,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b02052016,Daily Sales,02/05/2016,02/05/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c01052016,Daily Sales,01/05/2016,01/05/2016,"","",Cash,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p01052016,Daily Sales,01/05/2016,01/05/2016,"","",Card,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b01052016,Daily Sales,01/05/2016,01/05/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c30042016,Daily Sales,30/04/2016,30/04/2016,"","",Cash,1,13.6,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p30042016,Daily Sales,30/04/2016,30/04/2016,"","",Card,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b30042016,Daily Sales,30/04/2016,30/04/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c29042016,Daily Sales,29/04/2016,29/04/2016,"","",Cash,1,111.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p29042016,Daily Sales,29/04/2016,29/04/2016,"","",Card,1,104.6,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b29042016,Daily Sales,29/04/2016,29/04/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c28042016,Daily Sales,28/04/2016,28/04/2016,"","",Cash,1,69.9,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p28042016,Daily Sales,28/04/2016,28/04/2016,"","",Card,1,76.2,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b28042016,Daily Sales,28/04/2016,28/04/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c27042016,Daily Sales,27/04/2016,27/04/2016,"","",Cash,1,81.4,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p27042016,Daily Sales,27/04/2016,27/04/2016,"","",Card,1,96.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b27042016,Daily Sales,27/04/2016,27/04/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c26042016,Daily Sales,26/04/2016,26/04/2016,"","",Cash,1,112.4,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p26042016,Daily Sales,26/04/2016,26/04/2016,"","",Card,1,87.2,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b26042016,Daily Sales,26/04/2016,26/04/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c25042016,Daily Sales,25/04/2016,25/04/2016,"","",Cash,1,168.6,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p25042016,Daily Sales,25/04/2016,25/04/2016,"","",Card,1,246.2,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b25042016,Daily Sales,25/04/2016,25/04/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c24042016,Daily Sales,24/04/2016,24/04/2016,"","",Cash,1,60.8,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p24042016,Daily Sales,24/04/2016,24/04/2016,"","",Card,1,15.8,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b24042016,Daily Sales,24/04/2016,24/04/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c23042016,Daily Sales,23/04/2016,23/04/2016,"","",Cash,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p23042016,Daily Sales,23/04/2016,23/04/2016,"","",Card,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b23042016,Daily Sales,23/04/2016,23/04/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c22042016,Daily Sales,22/04/2016,22/04/2016,"","",Cash,1,104.7,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p22042016,Daily Sales,22/04/2016,22/04/2016,"","",Card,1,74.7,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b22042016,Daily Sales,22/04/2016,22/04/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c21042016,Daily Sales,21/04/2016,21/04/2016,"","",Cash,1,76.1,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p21042016,Daily Sales,21/04/2016,21/04/2016,"","",Card,1,109.1,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b21042016,Daily Sales,21/04/2016,21/04/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c20042016,Daily Sales,20/04/2016,20/04/2016,"","",Cash,1,91.8,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p20042016,Daily Sales,20/04/2016,20/04/2016,"","",Card,1,132.4,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b20042016,Daily Sales,20/04/2016,20/04/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c19042016,Daily Sales,19/04/2016,19/04/2016,"","",Cash,1,42.8,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p19042016,Daily Sales,19/04/2016,19/04/2016,"","",Card,1,130.7,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b19042016,Daily Sales,19/04/2016,19/04/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c18042016,Daily Sales,18/04/2016,18/04/2016,"","",Cash,1,208.4,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p18042016,Daily Sales,18/04/2016,18/04/2016,"","",Card,1,188.5,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b18042016,Daily Sales,18/04/2016,18/04/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c17042016,Daily Sales,17/04/2016,17/04/2016,"","",Cash,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p17042016,Daily Sales,17/04/2016,17/04/2016,"","",Card,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b17042016,Daily Sales,17/04/2016,17/04/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c16042016,Daily Sales,16/04/2016,16/04/2016,"","",Cash,1,47.6,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p16042016,Daily Sales,16/04/2016,16/04/2016,"","",Card,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b16042016,Daily Sales,16/04/2016,16/04/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c15042016,Daily Sales,15/04/2016,15/04/2016,"","",Cash,1,34.8,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p15042016,Daily Sales,15/04/2016,15/04/2016,"","",Card,1,83.6,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b15042016,Daily Sales,15/04/2016,15/04/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c14042016,Daily Sales,14/04/2016,14/04/2016,"","",Cash,1,34.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p14042016,Daily Sales,14/04/2016,14/04/2016,"","",Card,1,81.2,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b14042016,Daily Sales,14/04/2016,14/04/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c13042016,Daily Sales,13/04/2016,13/04/2016,"","",Cash,1,27.2,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p13042016,Daily Sales,13/04/2016,13/04/2016,"","",Card,1,130.6,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b13042016,Daily Sales,13/04/2016,13/04/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c12042016,Daily Sales,12/04/2016,12/04/2016,"","",Cash,1,58.6,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p12042016,Daily Sales,12/04/2016,12/04/2016,"","",Card,1,75.2,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b12042016,Daily Sales,12/04/2016,12/04/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c11042016,Daily Sales,11/04/2016,11/04/2016,"","",Cash,1,13.6,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p11042016,Daily Sales,11/04/2016,11/04/2016,"","",Card,1,87.2,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b11042016,Daily Sales,11/04/2016,11/04/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c10042016,Daily Sales,10/04/2016,10/04/2016,"","",Cash,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p10042016,Daily Sales,10/04/2016,10/04/2016,"","",Card,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b10042016,Daily Sales,10/04/2016,10/04/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c09042016,Daily Sales,09/04/2016,09/04/2016,"","",Cash,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p09042016,Daily Sales,09/04/2016,09/04/2016,"","",Card,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b09042016,Daily Sales,09/04/2016,09/04/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c08042016,Daily Sales,08/04/2016,08/04/2016,"","",Cash,1,55.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p08042016,Daily Sales,08/04/2016,08/04/2016,"","",Card,1,62.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b08042016,Daily Sales,08/04/2016,08/04/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c07042016,Daily Sales,07/04/2016,07/04/2016,"","",Cash,1,73.2,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p07042016,Daily Sales,07/04/2016,07/04/2016,"","",Card,1,151.4,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b07042016,Daily Sales,07/04/2016,07/04/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c06042016,Daily Sales,06/04/2016,06/04/2016,"","",Cash,1,68.8,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p06042016,Daily Sales,06/04/2016,06/04/2016,"","",Card,1,85.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b06042016,Daily Sales,06/04/2016,06/04/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c05042016,Daily Sales,05/04/2016,05/04/2016,"","",Cash,1,122.6,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p05042016,Daily Sales,05/04/2016,05/04/2016,"","",Card,1,86.6,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b05042016,Daily Sales,05/04/2016,05/04/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c04042016,Daily Sales,04/04/2016,04/04/2016,"","",Cash,1,77.8,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p04042016,Daily Sales,04/04/2016,04/04/2016,"","",Card,1,118.2,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b04042016,Daily Sales,04/04/2016,04/04/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c03042016,Daily Sales,03/04/2016,03/04/2016,"","",Cash,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p03042016,Daily Sales,03/04/2016,03/04/2016,"","",Card,1,7.4,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b03042016,Daily Sales,03/04/2016,03/04/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c02042016,Daily Sales,02/04/2016,02/04/2016,"","",Cash,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p02042016,Daily Sales,02/04/2016,02/04/2016,"","",Card,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b02042016,Daily Sales,02/04/2016,02/04/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c01042016,Daily Sales,01/04/2016,01/04/2016,"","",Cash,1,100.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p01042016,Daily Sales,01/04/2016,01/04/2016,"","",Card,1,56.2,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b01042016,Daily Sales,01/04/2016,01/04/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c31032016,Daily Sales,31/03/2016,31/03/2016,"","",Cash,1,181.4,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p31032016,Daily Sales,31/03/2016,31/03/2016,"","",Card,1,90.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b31032016,Daily Sales,31/03/2016,31/03/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c30032016,Daily Sales,30/03/2016,30/03/2016,"","",Cash,1,62.6,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p30032016,Daily Sales,30/03/2016,30/03/2016,"","",Card,1,206.4,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b30032016,Daily Sales,30/03/2016,30/03/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c29032016,Daily Sales,29/03/2016,29/03/2016,"","",Cash,1,55.4,"",200,20% (VAT on Income),"","","","","","",""
